"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1183","RT @mog7546: #Trump's #DOJ goes after #Wisconsin county for pushing nurse assistant to GET FLU SHOT against her 'sincerely held Christian b…",FALSE,0,NA,2018-03-07 23:33:12,FALSE,NA,"971529228792598529",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tina12312",7,TRUE,FALSE,NA,NA
"1184","Time to set up! Tonight, ASM is participating in the Smithsonian’s @NMNH “The Science of Flu: 100 Years of Fighting… https://t.co/IRzNwVXG5Y",FALSE,7,NA,2018-03-07 23:33:09,TRUE,NA,"971529213332344833",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ASMicrobiology",2,FALSE,FALSE,NA,NA
"1185","RT @CDCgov: Influenza activity has declined significantly, but will likely continue for several more weeks. Help stop the spread of germs a…",FALSE,0,NA,2018-03-07 23:33:07,FALSE,NA,"971529207468630016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mmkay2",162,TRUE,FALSE,NA,NA
"1186","RT @baseballhall: 100 years ago, the National Pastime was not immune to the influenza pandemic taking place around the globe. But when it c…",FALSE,0,NA,2018-03-07 23:33:03,FALSE,NA,"971529187658932224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vlamadrid4",12,TRUE,FALSE,NA,NA
"1187","RT @baseballhall: 100 years ago, the National Pastime was not immune to the influenza pandemic taking place around the globe. But when it c…",FALSE,0,NA,2018-03-07 23:32:53,FALSE,NA,"971529149226549250",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","guilford62",12,TRUE,FALSE,NA,NA
"1188","RT @Steven37366100: Wife: *with flu; texting* Could you bring me some hot tea?

Me: *watching DVRed “The Bold and the Beautiful”* Can’t you…",FALSE,0,NA,2018-03-07 23:32:26,FALSE,NA,"971529033669365761",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","inmybox07",50,TRUE,FALSE,NA,NA
"1189","@harry_weekly I’m still catching up with work from the flu and I’m stressed about my thesis because I have to have… https://t.co/1bxeIiSRJR",FALSE,0,"harry_weekly",2018-03-07 23:32:25,TRUE,"971528668311941122","971529029298868227","955516888452345856","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sarahnoella144",0,FALSE,FALSE,NA,NA
"1190","i got the flu and im still registering for early college classes at UH west yeet",FALSE,7,NA,2018-03-07 23:32:15,FALSE,NA,"971528988110630912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cactii_",0,FALSE,FALSE,NA,NA
"1191","RT @whatbabytalk: Before kids: Look at those germaphobes wiping down the shopping carts
After kids: WIPE EVERYTHING! FLU IS EVERWHERE ON TH…",FALSE,0,NA,2018-03-07 23:32:10,FALSE,NA,"971528968502480896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PetrickSara",2,TRUE,FALSE,NA,NA
"1192","Flu germs are still on the loose, but sanitizing these things could keep the illness out of your home. https://t.co/ZWLOjKBw85",FALSE,9,NA,2018-03-07 23:32:00,FALSE,NA,"971528925112233984",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","RealSimple",4,FALSE,FALSE,NA,NA
"1193","So some older lady I have worked with for the past month went home sick last Thursday, called off Friday, no called… https://t.co/kdv7b1wpgi",FALSE,2,NA,2018-03-07 23:31:59,TRUE,NA,"971528919487795200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hunterhastings_",0,FALSE,FALSE,NA,NA
"1194","@arieella_ So....the flu basically <ed><U+00A0><U+00BD><ed><U+00B8><U+0095>. I’ll pray for ya!",FALSE,1,"arieella_",2018-03-07 23:31:56,FALSE,"971528112772173825","971528909962579968","208874457","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","mellytherapy101",0,FALSE,FALSE,NA,NA
"1195","Trump's DOJ goes after Wisconsin county for pushing nurse assistant to get flu shot against her 'sincerely held Chr… https://t.co/KGsNxxPx0O",FALSE,0,NA,2018-03-07 23:31:43,TRUE,NA,"971528855453339649",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wininmad",0,FALSE,FALSE,NA,NA
"1196","I have the flu and couldn’t stop puking this morning, Paisley was in the bathroom with me and pulled herself up to… https://t.co/gw88i7SeA5",FALSE,48,NA,2018-03-07 23:31:37,TRUE,NA,"971528828479791104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MakFournier",0,FALSE,FALSE,NA,NA
"1197","RT @CDCgov: Influenza activity has declined significantly, but will likely continue for several more weeks. Help stop the spread of germs a…",FALSE,0,NA,2018-03-07 23:31:08,FALSE,NA,"971528707377680384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","m_passannante",162,TRUE,FALSE,NA,NA
"1198","@Pixiwoos Sorry, Sam. Nurse here. This flu season has been brutal. The flu sucks terribly! All you can do is rest a… https://t.co/94KFsnAr88",FALSE,2,"Pixiwoos",2018-03-07 23:31:07,TRUE,"971521056895897600","971528704336826368","65457853","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1HopelesslyHope",0,FALSE,FALSE,NA,NA
"1199","RT @HSAstore: Flu season relief for the whole family? Good. The whole family saying the word, “boogie” with a straight face? Great, if not…",FALSE,0,NA,2018-03-07 23:30:23,FALSE,NA,"971528516306112512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","benetipz",1,TRUE,FALSE,NA,NA
"1200","This flu is no joke. Took me out for 4+ days. Hoping to return to the world tomorrow.",FALSE,0,NA,2018-03-07 23:29:36,FALSE,NA,"971528319555563520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LalaCarolan",0,FALSE,FALSE,NA,NA
"1201","RT @NMNH: The 1918 influenza pandemic infected over a third of the world's population. Tonight (3/7), at 6:30pm ET, we will delve into the…",FALSE,0,NA,2018-03-07 23:29:36,FALSE,NA,"971528319492673536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lucy736694411",22,TRUE,FALSE,NA,NA
"1202","RT @mog7546: #Trump's #DOJ goes after #Wisconsin county for pushing nurse assistant to GET FLU SHOT against her 'sincerely held Christian b…",FALSE,0,NA,2018-03-07 23:29:10,FALSE,NA,"971528211224936448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","12thManHawkFan",7,TRUE,FALSE,NA,NA
"1203","I was told I can’t eat anything for 12-18 hours and all I’m allowed to drink is watered down apple juice OR water w… https://t.co/ZDt7SOH7AR",FALSE,6,NA,2018-03-07 23:29:04,TRUE,NA,"971528187166457857",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sam_lugar",0,FALSE,FALSE,NA,NA
"1204","I liked a @YouTube video https://t.co/f7X6cMeNOV Minecraft - WHO'S YOUR MOMMY? - BABY FLU!",FALSE,0,NA,2018-03-07 23:28:39,FALSE,NA,"971528083185590272",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","TraJordan",0,FALSE,FALSE,NA,NA
"1205","RT @LabCoatLadyBlog: Getting ready to practice my talk for @500wsPhilly and @CienciaPR Science Salon for Puerto Rico. I’ll be talking about…",FALSE,0,NA,2018-03-07 23:28:26,FALSE,NA,"971528027225165824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","500wsPhilly",4,TRUE,FALSE,NA,NA
"1206","on God the flu shot be giving people the flu and the government behind it",FALSE,18,NA,2018-03-07 23:28:21,FALSE,NA,"971528004613672961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Maddyoconnorr",3,FALSE,FALSE,NA,NA
"1207","@AdamDreece Yep, been home sick with the flu",FALSE,1,"AdamDreece",2018-03-07 23:28:20,FALSE,"971140666595028992","971528000729567232","2341274874","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TanyaMMDash",0,FALSE,FALSE,NA,NA
"1208","I’m not sick. I can’t be. Have my two flu shots this year done nothing to protect me? But just in case I’m not just… https://t.co/joY2DCnLxC",FALSE,5,NA,2018-03-07 23:28:18,TRUE,NA,"971527994123739137",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tnicolepayne",0,FALSE,FALSE,NA,NA
"1209","RT @baseballhall: 100 years ago, the National Pastime was not immune to the influenza pandemic taking place around the globe. But when it c…",FALSE,0,NA,2018-03-07 23:28:18,FALSE,NA,"971527992013967363",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alan_keiper",12,TRUE,FALSE,NA,NA
"1210","RT @CKC4thedogs: University of Guelph Ontario professor Dr. Scott Weese speaks with CTV News on the confirmed outbreak of canine influenza.…",FALSE,0,NA,2018-03-07 23:27:52,FALSE,NA,"971527886103633921",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OakvilleTrustee",3,TRUE,FALSE,NA,NA
"1211","@_SmallsNoBiggie I order my flu games and I got Keith the bred ones right my flu games no problem but Keith's shoe… https://t.co/t8YtckSnmu",FALSE,0,"_SmallsNoBiggie",2018-03-07 23:27:46,TRUE,"971520081317564417","971527859985666048","334340477","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jelicia_smith",0,FALSE,FALSE,NA,NA
"1212","This came about as I noticed people with flu's coughing, putting right hand to mouth then using trolly or basket.",FALSE,2,"ozcrimenews",2018-03-07 23:27:43,FALSE,"971417649346314240","971527846463127552","779691335125045248","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ozcrimenews",0,FALSE,FALSE,NA,NA
"1213","RT @mog7546: #Trump's #DOJ goes after #Wisconsin county for pushing nurse assistant to GET FLU SHOT against her 'sincerely held Christian b…",FALSE,0,NA,2018-03-07 23:27:37,FALSE,NA,"971527823344140289",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shadowmac57",7,TRUE,FALSE,NA,NA
"1214","RT @CDCgov: Influenza activity has declined significantly, but will likely continue for several more weeks. Help stop the spread of germs a…",FALSE,0,NA,2018-03-07 23:27:29,FALSE,NA,"971527789919789057",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","nancycl65538188",162,TRUE,FALSE,NA,NA
"1215","RT @CruisinSoozan: I’ve been doing laundry since dawn because of the flu germs. I’m assuming there are people living here that I’ve never e…",FALSE,0,NA,2018-03-07 23:27:09,FALSE,NA,"971527705995988992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","patnspankme",5,TRUE,FALSE,NA,NA
"1216","RT @blakeshelton: Ok Louisiana... I’m ready! I’m damn sorry about canceling Saturday. But I’m over the flu now and gonna make up for it ton…",FALSE,0,NA,2018-03-07 23:26:04,FALSE,NA,"971527432099520513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sassy_r26",433,TRUE,FALSE,NA,NA
"1217","I have the stomach flu but I’m hungry. But then I think about food and I want to throw up. 
Im so conflicted.",FALSE,0,NA,2018-03-07 23:26:01,FALSE,NA,"971527417977163776",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","elliebri",0,FALSE,FALSE,NA,NA
"1218","I’m happy to say that I’m now free of the flu and the next person who sneeze in an ac’d room/vehicle with me withou… https://t.co/Jtut8O36sC",FALSE,3,NA,2018-03-07 23:25:47,TRUE,NA,"971527361421332482",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","moesha_xcx",0,FALSE,FALSE,NA,NA
"1219","RT @RawStory: Trump's DOJ goes after Wisconsin county for pushing nurse assistant to get flu shot against her 'sincerely held Christian bel…",FALSE,0,NA,2018-03-07 23:25:41,FALSE,NA,"971527334930141184",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Blaze_88",35,TRUE,FALSE,NA,NA
"1220","Getting ready to practice my talk for @500wsPhilly and @CienciaPR Science Salon for Puerto Rico. I’ll be talking ab… https://t.co/kE1YfbxCBv",FALSE,7,NA,2018-03-07 23:25:37,TRUE,NA,"971527320220643328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LabCoatLadyBlog",4,FALSE,FALSE,NA,NA
"1221","Prayers for little man who has the flu and his 103.5 fever won’t break <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B2><U+0099><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> https://t.co/F7BoFhTPPT",FALSE,1,NA,2018-03-07 23:25:11,FALSE,NA,"971527211550412800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kellyymyers",0,FALSE,FALSE,NA,NA
"1222","Taking flu rage out on dem baddies 
https://t.co/ldXh5Alt6M",FALSE,0,NA,2018-03-07 23:24:11,FALSE,NA,"971526958289842177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MoxxinSocks",0,FALSE,FALSE,NA,NA
"1223","5 trips to the the urgent care in 4 days. We have Type A and B flu and now strep in the house. I have quarantined h… https://t.co/TTSuIncTAc",FALSE,0,NA,2018-03-07 23:24:10,TRUE,NA,"971526954875748354",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dk_Rise",0,FALSE,FALSE,NA,NA
"1224","YOU ARE KIDDING RIGHT? #Trump's #DOJ goes after #Wisconsin county for pushing nurse assistant to get flu shot again… https://t.co/RKtvlhlTmk",FALSE,1,NA,2018-03-07 23:23:42,TRUE,NA,"971526837082914817",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TheDailyLeft",1,FALSE,FALSE,NA,NA
"1225","RT @GregYarbrough: 8-Year-Old LR Boy Dies from Flu Complications #ARnews https://t.co/5VlHCWWihf",FALSE,0,NA,2018-03-07 23:23:30,FALSE,NA,"971526785514000384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paulheaslet",1,TRUE,FALSE,NA,NA
"1226","RT @baseballhall: 100 years ago, the National Pastime was not immune to the influenza pandemic taking place around the globe. But when it c…",FALSE,0,NA,2018-03-07 23:23:12,FALSE,NA,"971526708724629505",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","BobOldisTowel",12,TRUE,FALSE,NA,NA
"1227","mom i cant go to school i have the swag flu https://t.co/itJa35nMZj",FALSE,10,NA,2018-03-07 23:22:53,FALSE,NA,"971526630249304064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arianavsevil",0,FALSE,FALSE,NA,NA
"1228","RT @RawStory: Trump's DOJ goes after Wisconsin county for pushing nurse assistant to get flu shot against her 'sincerely held Christian bel…",FALSE,0,NA,2018-03-07 23:22:51,FALSE,NA,"971526623722967041",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","photoguydarren",35,TRUE,FALSE,NA,NA
"1229","Oh joy. Straight from flu season to allergy season.",FALSE,0,NA,2018-03-07 23:22:46,FALSE,NA,"971526602860331008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SusieMeserve",0,FALSE,FALSE,NA,NA
"1230","RT @baseballhall: 100 years ago, the National Pastime was not immune to the influenza pandemic taking place around the globe. But when it c…",FALSE,0,NA,2018-03-07 23:22:24,FALSE,NA,"971526508027236352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BaseballChaz",12,TRUE,FALSE,NA,NA
"1231","RT @kate_mckean: Can someone make me a graph of the proliferation of open plan offices and the flu epidemic?",FALSE,0,NA,2018-03-07 23:22:01,FALSE,NA,"971526411801341953",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","slowdumars",32,TRUE,FALSE,NA,NA
"1232","@djpain1 I haven’t had a flu shot in 3 years",FALSE,0,"djpain1",2018-03-07 23:21:48,FALSE,"971485707540881408","971526359876063232","24768948","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GothamViele",0,FALSE,FALSE,NA,NA
"1233","Free day tomorrow, this week was sooo ruff from the flu to the bagga assignments literally couldn’t breathe",FALSE,0,NA,2018-03-07 23:21:42,FALSE,NA,"971526333993050117",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","moesha_xcx",0,FALSE,FALSE,NA,NA
"1234","@KatTimpf Don’t underestimate this. See a doctor. I have a previously very healthy friend who is hospitalized in te… https://t.co/n4HlvKQkmC",FALSE,1,"KatTimpf",2018-03-07 23:21:23,TRUE,"971524830800629760","971526254217322497","170861207","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pddigi",0,FALSE,FALSE,NA,NA
"1235","I’m either suffering for acid reflux  or a stomach flu",FALSE,1,NA,2018-03-07 23:21:14,FALSE,NA,"971526216606994433",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thaimangos",0,FALSE,FALSE,NA,NA
"1236","RT @RawStory: Trump's DOJ goes after Wisconsin county for pushing nurse assistant to get flu shot against her 'sincerely held Christian bel…",FALSE,0,NA,2018-03-07 23:21:07,FALSE,NA,"971526186894594049",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","palwales",35,TRUE,FALSE,NA,NA
"1237","*fourth time. Went to the doctor today and turns out I have the flu. Right before spring break too <ed><U+00A0><U+00BD><ed><U+00B9><U+0083> https://t.co/kUQutyLJmN",FALSE,0,NA,2018-03-07 23:20:59,FALSE,NA,"971526150567727105",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","a_bernon",0,FALSE,FALSE,NA,NA
"1238","@KatTimpf Got the flu?",FALSE,1,"KatTimpf",2018-03-07 23:20:50,FALSE,"971524830800629760","971526116178644993","170861207","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Gaga_In_Fla",0,FALSE,FALSE,NA,NA
"1239","Ohio bill would protect employees who decline to get flu shots  via 10TV https://t.co/aWAkopk84p",FALSE,0,NA,2018-03-07 23:20:42,FALSE,NA,"971526081219055622",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kevin10TV",0,FALSE,FALSE,NA,NA
"1240","hope i dont get this flu",FALSE,0,NA,2018-03-07 23:20:29,FALSE,NA,"971526026231771143",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","318loyaltyy",0,FALSE,FALSE,NA,NA
